col1 int,col7 str,col2 int,col8 str,col3 int,col9 str,col10 str,col11 str,col12 str,col13 str,col4 int,col5 int,col6 int,col14 str
45.0,Private,112929.0,7th-8th,4.0,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0.0,0.0,35.0,United-States
33.0,Private,132832.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,50.0,United-States
33.0,State-gov,357691.0,Masters,14.0,Married-civ-spouse,Protective-serv,Husband,Black,Male,0.0,0.0,40.0,United-States
35.0,Private,114605.0,HS-grad,9.0,Divorced,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,25.0,United-States
60.0,Self-emp-not-inc,525878.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,0.0,40.0,United-States
21.0,Private,68358.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,20.0,United-States
38.0,Private,174571.0,10th,6.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,45.0,United-States
40.0,Private,42703.0,Assoc-voc,11.0,Divorced,Craft-repair,Unmarried,White,Female,0.0,0.0,40.0,United-States
40.0,Private,220589.0,Some-college,10.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,40.0,United-States
44.0,Self-emp-not-inc,197558.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,70.0,United-States
27.0,Private,423250.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States
34.0,Self-emp-not-inc,29254.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,55.0,United-States
20.0,noValueSetHere123156456,308924.0,Some-college,10.0,Never-married,noValueSetHere123156456,Own-child,White,Male,0.0,0.0,25.0,United-States
49.0,Local-gov,276247.0,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States
37.0,Private,213841.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States
52.0,Private,181677.0,10th,6.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,30.0,United-States
46.0,Private,160061.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.0,0.0,40.0,United-States
20.0,Private,285295.0,Some-college,10.0,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,0.0,0.0,40.0,noValueSetHere123156456
43.0,Private,265266.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States
46.0,Local-gov,222115.0,Bachelors,13.0,Divorced,Adm-clerical,Not-in-family,White,Female,99999.0,0.0,40.0,United-States
25.0,State-gov,194954.0,Some-college,10.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,15.0,United-States
48.0,Private,156926.0,Bachelors,13.0,Divorced,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States
36.0,Local-gov,217414.0,Some-college,10.0,Divorced,Protective-serv,Unmarried,White,Male,0.0,0.0,55.0,United-States
37.0,Private,538443.0,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Male,14344.0,0.0,40.0,United-States
18.0,noValueSetHere123156456,192399.0,Some-college,10.0,Never-married,noValueSetHere123156456,Own-child,White,Male,0.0,0.0,60.0,United-States
42.0,Private,383493.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States
60.0,Private,193235.0,Assoc-acdm,12.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,24.0,United-States
37.0,Self-emp-inc,99452.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,55.0,United-States
44.0,Local-gov,254134.0,Assoc-acdm,12.0,Divorced,Tech-support,Not-in-family,Black,Male,0.0,0.0,40.0,United-States
32.0,Private,90446.0,10th,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States
29.0,Private,116613.0,Bachelors,13.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,Portugal
42.0,Local-gov,238188.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,35.0,United-States
17.0,Private,95909.0,11th,7.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,12.0,United-States
41.0,Private,82319.0,12th,8.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,10.0,United-States
34.0,Private,182274.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,1887.0,40.0,United-States
56.0,Private,179625.0,10th,6.0,Separated,Other-service,Unmarried,White,Female,0.0,0.0,32.0,United-States
28.0,Private,119793.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,United-States
28.0,Self-emp-not-inc,254989.0,11th,7.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,40.0,United-States
19.0,Private,104830.0,7th-8th,4.0,Never-married,Transport-moving,Unmarried,White,Male,0.0,0.0,25.0,Guatemala
49.0,Federal-gov,110373.0,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States
36.0,Self-emp-not-inc,135416.0,Some-college,10.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,50.0,United-States
25.0,Private,298225.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,35.0,United-States
42.0,Private,166740.0,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States
47.0,Self-emp-not-inc,213668.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1977.0,50.0,United-States
26.0,Private,276624.0,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States
35.0,Private,226789.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,58.0,United-States
37.0,Private,31023.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States
39.0,Local-gov,116666.0,HS-grad,9.0,Never-married,Protective-serv,Own-child,Amer-Indian-Eskimo,Male,4650.0,0.0,48.0,United-States
42.0,Private,136986.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,35.0,United-States
41.0,Private,179580.0,Some-college,10.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,36.0,United-States
23.0,Private,103277.0,Some-college,10.0,Divorced,Other-service,Own-child,White,Female,0.0,0.0,24.0,United-States
31.0,Federal-gov,351141.0,HS-grad,9.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States
36.0,Local-gov,191161.0,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,57.0,United-States
20.0,Private,148709.0,Some-college,10.0,Never-married,Prof-specialty,Unmarried,White,Female,0.0,0.0,25.0,United-States
36.0,Private,128382.0,Some-college,10.0,Never-married,Machine-op-inspct,Unmarried,White,Male,0.0,0.0,45.0,United-States
50.0,Private,144361.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,50.0,United-States
37.0,Private,172538.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States
25.0,Private,102476.0,Bachelors,13.0,Never-married,Farming-fishing,Own-child,White,Male,27828.0,0.0,50.0,United-States
39.0,Private,46028.0,Some-college,10.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,60.0,United-States
32.0,Private,198452.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Wife,White,Female,0.0,0.0,40.0,United-States
59.0,Private,193895.0,Some-college,10.0,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,0.0,35.0,United-States
29.0,Private,233421.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,3411.0,0.0,45.0,United-States
50.0,Private,378747.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,40.0,United-States
42.0,Private,31251.0,Assoc-voc,11.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,37.0,United-States
32.0,Private,71540.0,Some-college,10.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States
48.0,Private,194772.0,Assoc-acdm,12.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1902.0,40.0,United-States
20.0,Private,34568.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,3781.0,0.0,35.0,United-States
50.0,Self-emp-not-inc,36480.0,10th,6.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,45.0,United-States
18.0,Private,116528.0,Some-college,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,30.0,United-States
60.0,Private,52152.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,50.0,United-States
60.0,Private,216690.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,noValueSetHere123156456
42.0,Local-gov,227065.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,22.0,United-States
49.0,Private,84013.0,HS-grad,9.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,35.0,United-States
35.0,Self-emp-inc,82051.0,Some-college,10.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,40.0,United-States
30.0,Self-emp-not-inc,176185.0,Assoc-acdm,12.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,Iran
59.0,Private,115414.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States
24.0,Self-emp-inc,493034.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,Black,Male,13550.0,0.0,50.0,United-States
55.0,Private,354923.0,Assoc-acdm,12.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States
19.0,Private,393712.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,20.0,United-States
39.0,Private,98941.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States
48.0,Private,141483.0,Some-college,10.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,United-States
44.0,Private,172479.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688.0,0.0,40.0,United-States
21.0,Private,226145.0,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,30.0,United-States
23.0,Private,394612.0,Bachelors,13.0,Never-married,Tech-support,Own-child,Black,Male,0.0,0.0,40.0,United-States
22.0,Private,231085.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,30.0,United-States
55.0,Self-emp-not-inc,183810.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,55.0,United-States
19.0,Private,186159.0,Some-college,10.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States
23.0,Private,162282.0,Some-college,10.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,25.0,United-States
46.0,Private,219021.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,15024.0,0.0,44.0,United-States
23.0,Private,273206.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,23.0,United-States
47.0,Self-emp-inc,332355.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,50.0,United-States
23.0,Private,102729.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,15.0,United-States
42.0,Private,198096.0,Some-college,10.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States
22.0,State-gov,292933.0,Bachelors,13.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,10.0,United-States
18.0,Private,135924.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,20.0,United-States
37.0,Private,99146.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1977.0,50.0,United-States
34.0,Private,27409.0,9th,5.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States
30.0,Private,299507.0,Assoc-acdm,12.0,Separated,Other-service,Unmarried,White,Female,0.0,0.0,40.0,United-States
62.0,Self-emp-not-inc,102631.0,Some-college,10.0,Widowed,Farming-fishing,Unmarried,White,Female,0.0,0.0,50.0,United-States
51.0,Private,153486.0,Some-college,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States
34.0,Private,434292.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,Black,Male,0.0,0.0,30.0,United-States
28.0,Self-emp-not-inc,240172.0,Masters,14.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States
56.0,Private,219426.0,10th,6.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40.0,United-States
46.0,Private,295791.0,HS-grad,9.0,Divorced,Tech-support,Not-in-family,White,Female,0.0,0.0,30.0,United-States
46.0,Private,114032.0,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,1887.0,45.0,United-States
23.0,Local-gov,496382.0,Some-college,10.0,Married-spouse-absent,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,Guatemala
33.0,Private,376483.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0.0,0.0,30.0,United-States
27.0,Private,107218.0,HS-grad,9.0,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States
21.0,Private,246207.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,Black,Female,0.0,0.0,20.0,United-States
18.0,noValueSetHere123156456,80564.0,HS-grad,9.0,Never-married,noValueSetHere123156456,Own-child,White,Male,0.0,0.0,60.0,United-States
36.0,Private,83089.0,5th-6th,3.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,7298.0,0.0,40.0,Mexico
37.0,Local-gov,328301.0,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,36.0,United-States
39.0,Local-gov,301614.0,11th,7.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States
36.0,Private,199739.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,7298.0,0.0,60.0,United-States
24.0,Private,180060.0,Assoc-acdm,12.0,Never-married,Craft-repair,Not-in-family,White,Male,2354.0,0.0,40.0,United-States
26.0,Private,121040.0,Assoc-acdm,12.0,Never-married,Exec-managerial,Own-child,Black,Female,0.0,0.0,40.0,United-States
37.0,Private,125550.0,HS-grad,9.0,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,60.0,United-States
34.0,Private,170772.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States
33.0,Private,180551.0,HS-grad,9.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,United-States
33.0,Self-emp-not-inc,48189.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,30.0,United-States
20.0,Private,432154.0,HS-grad,9.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,8.0,Mexico
26.0,Private,263200.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,38.0,United-States
47.0,Private,123207.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,20.0,United-States
17.0,Private,110798.0,11th,7.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,20.0,United-States
53.0,Private,238481.0,Assoc-voc,11.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1485.0,40.0,United-States
31.0,Private,185528.0,Some-college,10.0,Divorced,Sales,Own-child,White,Female,0.0,0.0,35.0,United-States
34.0,Private,181311.0,11th,7.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States
23.0,Private,528616.0,5th-6th,3.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,Mexico
39.0,Private,272950.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States
22.0,noValueSetHere123156456,195532.0,HS-grad,9.0,Never-married,noValueSetHere123156456,Own-child,White,Female,0.0,0.0,40.0,United-States
21.0,Private,197583.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,20.0,United-States
40.0,Private,48612.0,HS-grad,9.0,Never-married,Adm-clerical,Unmarried,Black,Female,0.0,0.0,35.0,United-States
54.0,Local-gov,31533.0,Masters,14.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298.0,0.0,40.0,United-States
32.0,Federal-gov,148138.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,2002.0,40.0,Iran
29.0,Local-gov,30069.0,HS-grad,9.0,Married-civ-spouse,Other-service,Wife,White,Female,2635.0,0.0,40.0,United-States
68.0,noValueSetHere123156456,170182.0,Some-college,10.0,Never-married,noValueSetHere123156456,Unmarried,Black,Female,0.0,0.0,40.0,United-States
27.0,Local-gov,230885.0,Bachelors,13.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,45.0,United-States
54.0,Private,174102.0,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States
23.0,Private,352606.0,HS-grad,9.0,Divorced,Priv-house-serv,Unmarried,White,Female,0.0,0.0,40.0,United-States
38.0,Private,241153.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,48.0,United-States
54.0,Private,155433.0,HS-grad,9.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,35.0,United-States
21.0,Private,109414.0,Some-college,10.0,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,0.0,1974.0,40.0,United-States
40.0,Private,125461.0,Assoc-voc,11.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,42.0,United-States
19.0,Private,331556.0,10th,6.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States
21.0,noValueSetHere123156456,138575.0,HS-grad,9.0,Never-married,noValueSetHere123156456,Other-relative,White,Male,0.0,0.0,60.0,United-States
35.0,Private,223514.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0.0,0.0,40.0,United-States
39.0,Private,115418.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,2174.0,0.0,45.0,United-States
38.0,Private,193026.0,HS-grad,9.0,Never-married,Other-service,Unmarried,White,Male,0.0,1408.0,40.0,noValueSetHere123156456
41.0,Private,147206.0,12th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States
26.0,Private,174592.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States
35.0,Private,268620.0,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,45.0,United-States
70.0,Self-emp-not-inc,150886.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,25.0,United-States
45.0,Private,112362.0,10th,6.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States
83.0,Private,195507.0,HS-grad,9.0,Widowed,Protective-serv,Not-in-family,White,Male,0.0,0.0,55.0,United-States
59.0,Private,192983.0,HS-grad,9.0,Separated,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States
18.0,Private,120544.0,9th,5.0,Never-married,Other-service,Own-child,Black,Male,0.0,0.0,15.0,United-States
31.0,Private,59083.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States
43.0,Private,208277.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,45.0,United-States
24.0,Local-gov,184678.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States
33.0,Private,278736.0,Assoc-voc,11.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,50.0,United-States
48.0,Local-gov,39464.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,52.0,United-States
27.0,Private,162343.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,Dominican-Republic
41.0,Private,204046.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States
25.0,Private,255647.0,HS-grad,9.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,25.0,Mexico
53.0,Private,123011.0,HS-grad,9.0,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,United-States
66.0,Self-emp-not-inc,291362.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States
31.0,Private,159187.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States
30.0,State-gov,126414.0,Bachelors,13.0,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States
22.0,Private,227626.0,HS-grad,9.0,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,United-States
47.0,Self-emp-inc,173783.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,15024.0,0.0,60.0,United-States
74.0,Private,211075.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States
37.0,Private,176756.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0.0,1485.0,70.0,United-States
